1: 72 | 72 (107 s)
271: 48 | 33 (82 s)
272: 42 | 33 (83 s)
273: 44 | 33 (89 s)
274: 46 | 33 (86 s)
275: 40 | 33 (84 s)
276: 43 | 33 (87 s)
277: 52 | 33 (87 s)
278: 44 | 33 (91 s)
279: 52 | 33 (77 s)
280: 45 | 33 (92 s)
281: 50 | 33 (79 s)
282: 46 | 33 (85 s)
283: 51 | 33 (88 s)
284: 40 | 33 (104 s)
285: 45 | 33 (90 s)
286: 45 | 33 (80 s)
287: 48 | 33 (88 s)
288: 43 | 33 (88 s)
289: 38 | 33 (88 s)
290: 50 | 33 (87 s)
291: 43 | 33 (103 s)
292: 43 | 33 (85 s)
293: 49 | 33 (88 s)
294: 47 | 33 (83 s)
295: 51 | 33 (86 s)
296: 44 | 33 (102 s)
297: 50 | 33 (84 s)
298: 42 | 33 (104 s)
299: 44 | 33 (85 s)
300: 51 | 33 (85 s)
301: 41 | 33 (93 s)
302: 44 | 33 (89 s)
303: 43 | 33 (88 s)
304: 50 | 33 (88 s)
305: 40 | 33 (89 s)
306: 47 | 33 (83 s)
307: 51 | 33 (84 s)
308: 44 | 33 (93 s)
309: 50 | 33 (84 s)
310: 54 | 33 (86 s)
311: 44 | 33 (83 s)
312: 49 | 33 (91 s)
313: 51 | 33 (93 s)
314: 44 | 33 (82 s)
315: 50 | 33 (76 s)
316: 40 | 33 (95 s)
317: 44 | 33 (93 s)
318: 33 | 33 (94 s)
319: 45 | 33 (83 s)
320: 39 | 33 (94 s)
321: 48 | 33 (85 s)
322: 49 | 33 (89 s)
323: 53 | 33 (84 s)
324: 47 | 33 (78 s)
325: 47 | 33 (94 s)
326: 49 | 33 (82 s)
327: 39 | 33 (95 s)
328: 47 | 33 (94 s)
329: 46 | 33 (92 s)
330: 55 | 33 (83 s)
331: 46 | 33 (82 s)
332: 42 | 33 (89 s)
333: 47 | 33 (83 s)
334: 43 | 33 (91 s)
335: 47 | 33 (93 s)
336: 45 | 33 (89 s)
337: 44 | 33 (87 s)
338: 41 | 33 (88 s)
339: 58 | 33 (83 s)
340: 41 | 33 (87 s)
341: 42 | 33 (90 s)
342: 51 | 33 (87 s)
343: 45 | 33 (87 s)
344: 53 | 33 (83 s)
345: 46 | 33 (92 s)
346: 36 | 33 (92 s)
347: 44 | 33 (90 s)
348: 42 | 33 (94 s)
349: 49 | 33 (95 s)
350: 41 | 33 (87 s)
351: 43 | 33 (91 s)
352: 37 | 33 (94 s)
353: 45 | 33 (91 s)
354: 49 | 33 (98 s)
355: 47 | 33 (91 s)
356: 45 | 33 (88 s)
357: 52 | 33 (89 s)
358: 44 | 33 (93 s)
359: 49 | 33 (92 s)
360: 42 | 33 (88 s)
361: 44 | 33 (84 s)
362: 44 | 33 (91 s)
363: 51 | 33 (86 s)
364: 40 | 33 (93 s)
365: 58 | 33 (85 s)
366: 52 | 33 (85 s)
367: 50 | 33 (91 s)
368: 47 | 33 (90 s)
369: 52 | 33 (85 s)
370: 39 | 33 (92 s)
371: 49 | 33 (79 s)
372: 41 | 33 (97 s)
373: 49 | 33 (83 s)
374: 40 | 33 (87 s)
375: 43 | 33 (85 s)
376: 43 | 33 (86 s)
377: 47 | 33 (86 s)
378: 48 | 33 (88 s)
379: 53 | 33 (82 s)
380: 53 | 33 (83 s)
381: 55 | 33 (81 s)
382: 49 | 33 (86 s)
383: 49 | 33 (93 s)
384: 43 | 33 (78 s)
385: 44 | 33 (90 s)
386: 45 | 33 (90 s)
387: 37 | 33 (86 s)
388: 50 | 33 (82 s)
389: 44 | 33 (80 s)
390: 49 | 33 (85 s)
391: 38 | 33 (98 s)
392: 40 | 33 (97 s)
393: 47 | 33 (87 s)
394: 45 | 33 (83 s)
395: 45 | 33 (88 s)
396: 44 | 33 (85 s)
397: 37 | 33 (88 s)
398: 45 | 33 (84 s)
399: 49 | 33 (92 s)
400: 52 | 33 (82 s)
401: 50 | 33 (85 s)
402: 46 | 33 (93 s)
403: 42 | 33 (88 s)
404: 43 | 33 (96 s)
405: 48 | 33 (93 s)
406: 32 | 32 (88 s)
407: 41 | 32 (93 s)
408: 36 | 32 (97 s)
409: 39 | 32 (90 s)
410: 46 | 32 (92 s)
411: 41 | 32 (101 s)
412: 43 | 32 (84 s)
413: 52 | 32 (97 s)
414: 42 | 32 (85 s)
415: 47 | 32 (99 s)
416: 43 | 32 (89 s)
417: 46 | 32 (83 s)
418: 36 | 32 (97 s)
419: 45 | 32 (87 s)
420: 42 | 32 (91 s)
421: 44 | 32 (82 s)
422: 43 | 32 (89 s)
423: 43 | 32 (90 s)
424: 41 | 32 (97 s)
425: 43 | 32 (86 s)
426: 43 | 32 (94 s)
427: 45 | 32 (90 s)
428: 42 | 32 (92 s)
429: 35 | 32 (101 s)
430: 40 | 32 (98 s)
431: 37 | 32 (88 s)
432: 43 | 32 (106 s)
433: 43 | 32 (86 s)
434: 33 | 32 (92 s)
435: 39 | 32 (94 s)
436: 36 | 32 (91 s)
437: 46 | 32 (97 s)
438: 32 | 32 (93 s)
439: 43 | 32 (105 s)
440: 37 | 32 (92 s)
441: 46 | 32 (84 s)
442: 44 | 32 (100 s)
443: 37 | 32 (89 s)
444: 40 | 32 (92 s)
445: 43 | 32 (91 s)
446: 37 | 32 (98 s)
447: 41 | 32 (94 s)
448: 45 | 32 (91 s)
449: 44 | 32 (89 s)
450: 41 | 32 (90 s)
451: 44 | 32 (95 s)
452: 34 | 32 (89 s)
453: 38 | 32 (84 s)
454: 38 | 32 (87 s)
455: 39 | 32 (99 s)
456: 42 | 32 (86 s)
457: 37 | 32 (100 s)
458: 39 | 32 (91 s)
459: 43 | 32 (86 s)
460: 51 | 32 (110 s)
461: 44 | 32 (91 s)
462: 43 | 32 (84 s)
463: 38 | 32 (90 s)
464: 43 | 32 (90 s)
465: 39 | 32 (93 s)
466: 41 | 32 (103 s)
467: 50 | 32 (95 s)
468: 47 | 32 (89 s)
469: 46 | 32 (83 s)
470: 37 | 32 (91 s)
471: 43 | 32 (97 s)
472: 37 | 32 (97 s)
473: 39 | 32 (92 s)
474: 38 | 32 (92 s)
475: 39 | 32 (90 s)
476: 32 | 32 (95 s)
477: 45 | 32 (90 s)
478: 39 | 32 (96 s)
479: 33 | 32 (100 s)
480: 38 | 32 (102 s)
481: 36 | 32 (93 s)
482: 46 | 32 (88 s)
483: 35 | 32 (90 s)
484: 39 | 32 (97 s)
485: 40 | 32 (82 s)
486: 37 | 32 (95 s)
487: 47 | 32 (82 s)
